PORT_GEO_ID2,NWFSC_PORT_NAME,STATE,Engagement,Reliance,PACFIN_YEAR,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,REGION,top_5_e,top_5_r
649488,Moss Landing,CA,3.5245131552147737,23.382642951566822,2012,36.8015242,-121.7872157,CCA,Top 5 Engagement Community,Top 5 Reliance Community
649362,Morro Bay,CA,3.1013022359689972,0.28945233367961964,2012,35.366239,-120.8662381,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,5.438458315563912,0.5292780359673811,2013,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
667000,San Francisco,CA,4.455632654026013,-0.12323234087907696,2013,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,3.6790631933734343,9.49332365384202,2013,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
648872,Monterey,CA,3.27714219405147,0.0477960854046337,2013,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
649362,Morro Bay,CA,2.7037483243520706,0.23373272563240263,2013,35.366239,-120.8662381,CCA,Top 5 Engagement Community,NA
648872,Monterey,CA,6.264406926080203,0.1439518885845368,2014,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
667000,San Francisco,CA,5.805606334775616,-0.10210135265776137,2014,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,5.47130320815395,0.47089287018893367,2014,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
649488,Moss Landing,CA,5.099928534314657,28.672730859003643,2014,36.8015242,-121.7872157,CCA,Top 5 Engagement Community,Top 5 Reliance Community
607260,Bodega Bay,CA,4.180835380034228,8.944697487778816,2014,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
649488,Moss Landing,CA,4.543279394944312,29.26869594822302,2015,36.8015242,-121.7872157,CCA,Top 5 Engagement Community,Top 5 Reliance Community
631708,Princeton / Half Moon Bay,CA,4.4807242813509225,0.3743411211900336,2015,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
648872,Monterey,CA,3.9793716135064,0.0461443271470456,2015,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
667000,San Francisco,CA,3.733886710074477,-0.1055140535660502,2015,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
649362,Morro Bay,CA,3.356133190625834,0.33749514413826903,2015,35.366239,-120.8662381,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,5.437995745277611,0.4548062772269014,2016,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
667000,San Francisco,CA,5.380207275667015,-0.10371590884276356,2016,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,4.232619395803199,8.962526420689336,2016,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
649362,Morro Bay,CA,2.7215702742333887,0.23019022114570648,2016,35.366239,-120.8662381,CCA,Top 5 Engagement Community,NA
648872,Monterey,CA,2.4512019156416907,0.00966380699223272,2016,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,5.2084282914622655,0.2441746221720903,2017,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,4.205769188334669,5.917179193151452,2017,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
667000,San Francisco,CA,3.912944067759512,-0.08904385272277471,2017,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
649362,Morro Bay,CA,3.087418898979911,0.1807605351916651,2017,35.366239,-120.8662381,CCA,Top 5 Engagement Community,NA
648872,Monterey,CA,2.5274309366177565,0.00336857512619755,2017,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,4.876890837801529,0.1493279681503729,2018,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
667000,San Francisco,CA,3.800158693300391,-0.06993645228948796,2018,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
649488,Moss Landing,CA,3.7558002415662832,33.26208798306942,2018,36.8015242,-121.7872157,CCA,Top 5 Engagement Community,Top 5 Reliance Community
648872,Monterey,CA,3.5700329004795286,0.00810995928244597,2018,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,3.5045343724560594,3.0364545428894876,2018,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
631708,Princeton / Half Moon Bay,CA,4.814687219100391,0.14577648346733882,2019,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
667000,San Francisco,CA,4.074300790602898,-0.07131014596968943,2019,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,3.817942010880411,3.5462351846479785,2019,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
649488,Moss Landing,CA,2.570866060253921,32.144823161844,2019,36.8015242,-121.7872157,CCA,Top 5 Engagement Community,Top 5 Reliance Community
669112,Santa Cruz,CA,2.454805392566825,-0.05016322322562447,2019,36.973381,-122.0355319,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,5.066848318999437,0.07266633891502039,2020,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,4.270186474867524,1.3201142284866594,2020,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
648872,Monterey,CA,3.6788429253307906,-0.00658040284439599,2020,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
649488,Moss Landing,CA,3.2729118946195817,33.856642772484015,2020,36.8015242,-121.7872157,CCA,Top 5 Engagement Community,Top 5 Reliance Community
667000,San Francisco,CA,2.974979002408263,-0.05323128747144479,2020,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,5.320303618857205,0.01461881557894859,2021,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,3.970693546598653,0.7934242319609706,2021,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
648872,Monterey,CA,3.820940470101222,-0.02459423826327129,2021,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
649488,Moss Landing,CA,3.30740791522388,33.768795019022505,2021,36.8015242,-121.7872157,CCA,Top 5 Engagement Community,Top 5 Reliance Community
669112,Santa Cruz,CA,3.276254510594979,-0.03962198710748577,2021,36.973381,-122.0355319,CCA,Top 5 Engagement Community,NA
631708,Princeton / Half Moon Bay,CA,4.315394969278643,0.00922807857693715,2022,37.4686953,-122.4381236,CCA,Top 5 Engagement Community,NA
667000,San Francisco,CA,3.7063141038614433,-0.04871624796021633,2022,37.7782251,-122.4424955,CCA,Top 5 Engagement Community,NA
669112,Santa Cruz,CA,3.678995770684815,-0.03461335406515559,2022,36.973381,-122.0355319,CCA,Top 5 Engagement Community,NA
607260,Bodega Bay,CA,3.522904165865826,0.5160496168178377,2022,38.3202278,-123.0324159,CCA,Top 5 Engagement Community,Top 5 Reliance Community
648872,Monterey,CA,2.353988103849592,-0.03108640382151309,2022,36.6012789,-121.8829434,CCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,6.768778773820187,3.6022658641904624,2009,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,4.651490559646282,0.26269393728686774,2009,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,3.524797574102661,0.9799158815801396,2009,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
680448,Trinidad,CA,1.1537477660019622,9.287512242925477,2009,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.13404216930761065,-0.09236447377114282,2009,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,5.541886261380188,0.9318339583731884,2010,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,4.073488918595413,0.08660128249064916,2010,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
625058,Fort Bragg,CA,3.9781884652222863,0.6350928009272079,2010,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,1.0045950185961905,5.010149618780818,2010,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
671372,Shelter Cove,CA,0.38329627922657766,0.812658209774598,2010,40.0389552,-124.0558258,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,4.568402444360374,0.7719671575814168,2011,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
617022,Crescent City,CA,4.430132332465123,0.6554266884946138,2011,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,NA
623042,Eureka,CA,3.1713053350225913,0.0502290466827656,2011,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.7674387557006447,4.238253121177536,2011,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
671372,Shelter Cove,CA,0.4499147336009165,1.4708072820354767,2011,40.0389552,-124.0558258,NCA,Top 5 Engagement Community,Top 5 Reliance Community
617022,Crescent City,CA,6.135477839936722,1.1450615781257814,2012,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,5.01915848578045,0.8471166090958314,2012,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,4.939249491877986,0.18258602364878135,2012,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.6922161574592791,4.333081912554954,2012,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
671372,Shelter Cove,CA,0.5303114091463209,1.3208185427043817,2012,40.0389552,-124.0558258,NCA,Top 5 Engagement Community,Top 5 Reliance Community
617022,Crescent City,CA,6.411868484963149,1.1570997718833618,2013,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,4.646668551854805,0.750667064553266,2013,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,NA
623042,Eureka,CA,4.592546648720489,0.12417097361353048,2013,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,1.1120572096026302,7.679385533711087,2013,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
671372,Shelter Cove,CA,0.4245539903962866,1.0446088802570963,2013,40.0389552,-124.0558258,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,4.885188409430418,0.743595761020859,2014,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,4.712064549953316,0.7032842345857633,2014,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,NA
623042,Eureka,CA,3.881295082131981,0.07091921703478765,2014,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.8514653979714766,5.394223275166185,2014,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.2929958070950961,-0.07633409037643052,2014,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
625058,Fort Bragg,CA,5.217161689372853,0.8630597193710667,2015,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
617022,Crescent City,CA,4.340517396928696,0.6970793297632558,2015,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,NA
623042,Eureka,CA,3.2226094082264813,0.04793892027848256,2015,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.4500355178063741,3.697732600894737,2015,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.3372135272070589,-0.07042854806374349,2015,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,6.057061605530595,1.1540853218188305,2016,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,4.384462218524046,0.6885792289651789,2016,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,NA
623042,Eureka,CA,3.5866437925879024,0.07639744526064701,2016,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.7306053985618224,5.3876309496573525,2016,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.3708946218446173,-0.0675678790470536,2016,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
625058,Fort Bragg,CA,4.282737899717198,0.5722534744806228,2017,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
617022,Crescent City,CA,4.266862175031414,0.6643991457360732,2017,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,3.4518736234050538,0.05218271587307778,2017,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.6743329919116865,3.378770730732745,2017,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.3710877824432678,-0.04912638471719982,2017,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,7.239044060545467,0.7640601581721043,2018,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,4.77016640253784,0.0523944224694125,2018,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
625058,Fort Bragg,CA,4.547897747745082,0.4194895239267388,2018,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
680448,Trinidad,CA,1.098474557040777,2.9460343368627977,2018,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.5048668234486746,-0.03201030617611786,2018,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,6.407326840524661,0.6483245778419249,2019,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,4.199929576009855,0.03725793250590296,2019,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
625058,Fort Bragg,CA,3.884343312878875,0.28643479113623327,2019,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
680448,Trinidad,CA,0.6452085537143822,1.5571237751430695,2019,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.534642377775291,-0.04596398226551496,2019,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,5.082271137713098,0.3276373470523159,2020,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,3.933869856152317,0.19791700597517803,2020,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,3.4429066150942313,2.4325034618652083e-5,2020,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
644910,Mckinleyville,CA,0.5426540163632511,-0.02790773859623312,2020,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.5347148176730891,0.7494837360066022,2020,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
617022,Crescent City,CA,5.3030201096205865,0.4062471147217576,2021,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,3.71312351901762,0.18208984937207193,2021,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,3.5172212374177056,-0.00475217581452974,2021,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
680448,Trinidad,CA,0.5127560658785598,0.5919899963136235,2021,41.057563,-124.1432761,NCA,Top 5 Engagement Community,Top 5 Reliance Community
644910,Mckinleyville,CA,0.497812745007971,-0.01615955653974351,2021,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
617022,Crescent City,CA,4.328593630191957,0.23420763329799085,2022,41.7543684,-124.1993251,NCA,Top 5 Engagement Community,Top 5 Reliance Community
625058,Fort Bragg,CA,3.567207565167551,0.10818661355026926,2022,39.4397296,-123.8015298,NCA,Top 5 Engagement Community,Top 5 Reliance Community
623042,Eureka,CA,3.268622101160908,-0.01166799209055023,2022,40.7941276,-124.15685619999999,NCA,Top 5 Engagement Community,NA
644910,Mckinleyville,CA,0.4868957162300487,-0.02728843508291978,2022,40.9486998,-124.0856456,NCA,Top 5 Engagement Community,NA
602476,Arcata,CA,0.2943307028155211,-0.0351207807545167,2022,40.8615353,-124.0757493,NCA,Top 5 Engagement Community,NA
4152450,Newport,OR,13.426222985856112,2.8415337333637396,2009,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.388984317291314,2.5673679964199128,2009,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,8.334761851741392,1.051150502298508,2009,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,4.115700608570085,1.524205536108414,2009,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.8847971953829568,5.462120857125452,2009,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,12.537353038599996,1.7213679785490488,2010,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,12.087505043655089,1.853038389804291,2010,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,8.324947008497826,0.6201856718798652,2010,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,3.724463224686816,0.7330321180473605,2010,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.7906358084646135,3.824339856967327,2010,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.4047356944424,2.2095531180356804,2011,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,13.358557781176245,1.9423994690995268,2011,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,8.554664557044234,0.7309808344547857,2011,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,3.3514846075267095,0.5921738269409118,2011,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,3.087026413710795,3.4320583105329865,2011,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.298286620106786,2.584302960176101,2012,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,13.118005565976569,1.9611500570333364,2012,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,7.533090245053457,0.6338770790880872,2012,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,4.342117153010758,0.8234658463018512,2012,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.7186352528309214,2.4535100551295943,2012,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,15.009330165612525,2.277349228718849,2013,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.45050086181712,2.3269669096435863,2013,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,7.42387390956334,0.570473144099252,2013,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,5.006493260113979,0.9998696626642728,2013,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.9106200285007153,2.9655578547038575,2013,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,16.241538635292542,1.7584375517543769,2014,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,12.475898991232803,1.3677814526542702,2014,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,7.818081057594135,0.4979120889527613,2014,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,4.540697085014762,0.7878660303871681,2014,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.3500448718325275,2.320903424867189,2014,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,14.278990814943636,1.5675267210551471,2015,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.88219257415808,1.4998559814757677,2015,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,7.231432511818833,0.47589171507136807,2015,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,5.015441979925881,0.9198242349381222,2015,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.549469378432888,2.617232118312096,2015,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,15.270840548511636,2.078648829307986,2016,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.251112849939563,1.9971488832277384,2016,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,7.091959733604214,0.5161223214278458,2016,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,5.2904614330362785,1.0881471549401325,2016,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.302231534890842,2.5264588688361247,2016,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,15.719740398558129,1.717244417208288,2017,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.366549240310782,1.6309412587287628,2017,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,6.50060430782814,0.35286477105786096,2017,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,4.3711602941917604,0.7616719816682294,2017,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.391513189499038,2.5635530174399888,2017,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,18.385645169134055,1.1452687715628274,2018,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,13.893893517830485,0.8697196474971244,2018,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,8.099500197890487,0.2744891470176127,2018,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,5.9833417996270075,0.6819131408020703,2018,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.8078902872588785,2.42416055024547,2018,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,17.454821313023455,1.2236710199691694,2019,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,15.101096484920262,1.174081706245227,2019,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
4115250,Charleston (Coos Bay),OR,6.630919187072321,0.24075622663452903,2019,43.3789233,-124.2329891,OR,Top 5 Engagement Community,NA
4108650,Brookings,OR,4.957689026624705,0.49790026830213974,2019,42.0676039,-124.3031135,OR,Top 5 Engagement Community,NA
4159250,Port Orford,OR,2.6871167787153896,1.9702519989390577,2019,42.7496349,-124.4974062,OR,Top 5 Engagement Community,Top 5 Reliance Community
4152450,Newport,OR,18.258356198611096,0.6539172902189823,2020,44.6247052,-124.0523628,OR,Top 5 Engagement Community,Top 5 Reliance Community
4103150,Astoria,OR,16.126963168956834,0.6046245159396264,2020,46.1883779,-123.8104977,OR,Top 5 Engagement Community,Top 5 Reliance Community
