PORT_GEO_ID2,NWFSC_PORT_NAME,STATE,Engagement,Reliance,PACFIN_YEAR,Engagement_Rank,Reliance_Rank
605332,Ben Lomond,CA,-0.16793087602969706,-0.12592148413891094,2009,Low,Low
607414,Bonita,CA,-0.13773357149596627,-0.13134150831665967,2009,Low,Low
607652,Boulder Creek,CA,-0.15283222376283168,-0.12391431998673126,2009,Low,Low
608142,Brentwood,CA,-0.16793087602969706,-0.1372974218013147,2009,Low,Low
608786,Buena Park,CA,-0.16793087602969706,-0.13819949608686158,2009,Low,Low
610046,Camarillo,CA,-0.1226349192291009,-0.1364843697988927,2009,Low,Low
610074,Cambria,CA,-0.13773357149596627,-0.12417439037884451,2009,Low,Low
610345,Campbell,CA,-0.1075362669622355,-0.13465803831165618,2009,Low,Low
611040,Capitola,CA,-0.15283222376283168,-0.1326157010717598,2009,Low,Low
611194,Carlsbad,CA,-0.13773357149596627,-0.1374343364466834,2009,Low,Low
611250,Carmel,CA,-0.15283222376283168,-0.12391431998673126,2009,Low,Low
613392,Chula Vista,CA,-0.16793087602969706,-0.1384093734176852,2009,Low,Low
615044,Compton,CA,-0.16793087602969706,-0.1382616988154872,2009,Low,Low
616000,Concord,CA,-0.15283222376283168,-0.1380902931500342,2009,Low,Low
616462,Corte Madera,CA,-0.1226349192291009,-0.12542620069406896,2009,Low,Low
616532,Costa Mesa,CA,-0.07733896242850474,-0.13665489223428212,2009,Low,Low
616560,Cotati,CA,-0.16793087602969706,-0.13395671777527765,2009,Low,Low
617274,Crockett,CA,-0.16793087602969706,-0.1292114272370052,2009,Low,Low
617918,Daly City,CA,-0.09243761469537012,-0.13684882901609416,2009,Low,Low
618590,Pebble Beach,CA,-0.06224031016163936,-0.08573868096249095,2009,Low,Low
620018,Dublin,CA,-0.15283222376283168,-0.13658475319171628,2009,Low,Low
621712,El Cajon,CA,-0.09243761469537012,-0.1366889545395019,2009,Low,Low
621796,El Cerrito,CA,-0.13773357149596627,-0.13470684214859482,2009,Low,Low
621936,El Granada,CA,0.19443677837507223,-0.00786452149681359,2009,Medium,Low
622454,El Sobrante,CA,-0.13773357149596627,-0.131258238833722,2009,Low,Low
623462,Fallbrook,CA,-0.16793087602969706,-0.13755333029607783,2009,Low,Low
623826,Felton,CA,-0.16793087602969706,-0.1101050995720313,2009,Low,Low
623910,Ferndale,CA,-0.1226349192291009,-0.05195654435075852,2009,Low,Low
625296,Fortuna,CA,-0.06224031016163936,-0.11577222996090025,2009,Low,Low
625380,Fountain Valley,CA,-0.07733896242850474,-0.1347711455226689,2009,Low,Low
628168,Gardena,CA,-0.16793087602969706,-0.13806353184212122,2009,Low,Low
629504,Gilroy,CA,-0.15283222376283168,-0.13713820408023855,2009,Low,Low
630014,Glendora,CA,-0.16793087602969706,-0.13797615243242062,2009,Low,Low
631393,Grover Beach,CA,-0.16793087602969706,-0.13629139063256288,2009,Low,Low
636126,Hydesville,CA,-0.1226349192291009,-0.03956103353095327,2009,Low,Low
636770,Irvine,CA,-0.16793087602969706,-0.1383726307782692,2009,Low,Low
637120,Jamul,CA,-0.15283222376283168,-0.12847065974952906,2009,Low,Low
638114,Kentfield,CA,-0.1226349192291009,-0.11973185401088875,2009,Low,Low
639122,Lafayette,CA,-0.16793087602969706,-0.13732997763770782,2009,Low,Low
639178,Laguna Beach,CA,-0.15283222376283168,-0.13605903668936786,2009,Low,Low
639496,Lake Forest,CA,-0.04714165789477398,-0.13399358812385528,2009,Low,Low
639766,Lakeside,CA,-0.16793087602969706,-0.1370517052490179,2009,Low,Low
641124,Lemon Grove,CA,-0.15283222376283168,-0.13617961756231184,2009,Low,Low
642468,Lomita,CA,-0.16793087602969706,-0.13708880170071436,2009,Low,Low
643280,Los Altos,CA,-0.16793087602969706,-0.13750107578591608,2009,Low,Low
644910,Mckinleyville,CA,0.13404216930761065,-0.09236447377114282,2009,Medium,Low
645778,Marina,CA,0.028351603439552925,-0.12188900016207,2009,Medium,Low
646814,Mendocino,CA,-0.1075362669622355,0.043026387681511125,2009,Low,Medium
648256,Mission Viejo,CA,-0.1226349192291009,-0.1372959594681317,2009,Low,Low
649446,Moss Beach,CA,-0.15283222376283168,-0.10793252852629526,2009,Low,Low
651476,Nipomo,CA,-0.13773357149596627,-0.13147053334364078,2009,Low,Low
652582,Novato,CA,-0.1075362669622355,-0.13543999359110803,2009,Low,Low
653182,Oak View,CA,-0.16793087602969706,-0.1314541622000958,2009,Low,Low
653266,Occidental,CA,-0.16793087602969706,-0.1150527057661729,2009,Low,Low
653294,Oceano,CA,-0.13773357149596627,-0.12621445057438718,2009,Low,Low
653476,Ojai,CA,-0.1075362669622355,-0.11954783787726359,2009,Low,Low
653980,Orange,CA,-0.16793087602969706,-0.13834948900128635,2009,Low,Low
654806,Pacifica,CA,-0.07733896242850474,-0.13312458501082944,2009,Low,Low
654848,Pacific Grove,CA,-0.1226349192291009,-0.1308691451111128,2009,Low,Low
657288,Pinole,CA,-0.16793087602969706,-0.13700983385527288,2009,Low,Low
657414,Pismo Beach,CA,-0.1075362669622355,-0.1210815080047001,2009,Low,Low
657764,Pleasant Hill,CA,-0.16793087602969706,-0.13767037703390622,2009,Low,Low
659346,Ramona,CA,-0.16793087602969706,-0.13667441816743914,2009,Low,Low
659514,Rancho Palos Verdes,CA,-0.15283222376283168,-0.13712701163200364,2009,Low,Low
660102,Redwood City,CA,-0.1226349192291009,-0.13699411441692408,2009,Low,Low
660900,Rio Dell,CA,-0.15283222376283168,-0.11972294570967165,2009,Low,Low
662546,Rohnert Park,CA,-0.16793087602969706,-0.13787320511113713,2009,Low,Low
664224,Salinas,CA,0.20953543064193758,-0.13343052291041188,2009,Medium,Low
664434,San Anselmo,CA,-0.16793087602969706,-0.1361638978702985,2009,Low,Low
665028,San Bruno,CA,-0.13773357149596627,-0.13634636320367155,2009,Low,Low
665070,San Carlos,CA,-0.13773357149596627,-0.1353425128860123,2009,Low,Low
665084,San Clemente,CA,-0.13773357149596627,-0.13678377593917757,2009,Low,Low
668154,San Luis Obispo,CA,-0.16793087602969706,-0.13790429340889643,2009,Low,Low
668252,San Mateo,CA,-0.15283222376283168,-0.1379345792200866,2009,Low,Low
669196,Santa Maria,CA,-0.15283222376283168,-0.13780868911426986,2009,Low,Low
670098,Santa Rosa,CA,-0.06224031016163936,-0.13695959464832316,2009,Low,Low
670588,Scotts Valley,CA,-0.1075362669622355,-0.12543775591470332,2009,Low,Low
670742,Seaside,CA,-0.1075362669622355,-0.13386055605261082,2009,Low,Low
670770,Sebastopol,CA,0.058548907973283715,-0.07698360477393482,2009,Medium,Low
672016,Simi Valley,CA,-0.16793087602969706,-0.13831303839172046,2009,Low,Low
672506,Solana Beach,CA,-0.15283222376283168,-0.13396990282494303,2009,Low,Low
672646,Sonoma,CA,-0.15283222376283168,-0.1320241873694551,2009,Low,Low
672688,Soquel,CA,-0.13773357149596627,-0.12091067245175263,2009,Low,Low
673696,Spring Valley,CA,-0.09243761469537012,-0.13184686101142606,2009,Low,Low
675714,Summerland,CA,-0.1075362669622355,-0.041724108950122935,2009,Low,Low
677000,Sunnyvale,CA,-0.16793087602969706,-0.13835467129486168,2009,Low,Low
678162,Templeton,CA,-0.13773357149596627,-0.11942519519717565,2009,Low,Low
678582,Thousand Oaks,CA,-0.13773357149596627,-0.1378144410898417,2009,Low,Low
678666,Tiburon,CA,-0.15283222376283168,-0.13167458824739517,2009,Low,Low
681134,Ukiah,CA,-0.13773357149596627,-0.13278798202586356,2009,Low,Low
682996,Vista,CA,-0.15283222376283168,-0.1379156713393845,2009,Low,Low
683346,Walnut Creek,CA,-0.16793087602969706,-0.13811633113623306,2009,Low,Low
683668,Watsonville,CA,-0.04714165789477398,-0.13249662131278825,2009,Low,Low
684438,Westlake Village,CA,-0.16793087602969706,-0.13500521416104055,2009,Low,Low
685600,Willits,CA,-0.16793087602969706,-0.13268214808235906,2009,Low,Low
685922,Windsor,CA,-0.15283222376283168,-0.13595000154202963,2009,Low,Low
5300100,Aberdeen,WA,1.7143224507731465,0.03567753389624714,2010,Medium High,Medium
600562,Alameda,CA,0.22682261214826158,-0.1163137945487683,2010,Medium,Low
600716,Albion,CA,0.3678845093383235,2.643746629712814,2010,Medium,High
5301990,Anacortes,WA,3.435074658406415,0.1936919926665721,2010,High,Medium
4103150,Astoria,OR,12.087505043655087,1.853038389804291,2010,High,Medium High
603274,Avalon,CA,0.1855250969404765,-0.031099347467760097,2010,Medium,Low
603330,Avila Beach,CA,0.6666004551087212,0.7456658179810569,2010,Medium,Medium
4103800,Bandon,OR,0.6441973678502773,0.2298394595250583,2010,Medium,Medium
5304615,Bay Center,WA,0.3288576523943659,2.910059283678806,2010,Medium,High
5305280,Bellingham Bay,WA,8.488034247067677,0.034848026961842485,2010,High,Medium
606000,Berkeley,CA,0.570932586929476,-0.1167384597974216,2010,Medium,Low
5306505,Blaine,WA,2.342965350745409,0.6965812095089323,2010,High,Medium
607260,Bodega Bay,CA,3.465207685829359,5.729602181568338,2010,High,High
607316,Bolinas,CA,0.35963805947447985,0.3881941853374119,2010,Medium,Medium
5307695,Bremerton,WA,0.850331904407212,-0.08071950086389686,2010,Medium,Low
5308080,Brinnon,WA,-0.08832086247491566,0.04070672312209905,2010,Low,Medium
4108650,Brookings,OR,3.7244632246868163,0.7330321180473605,2010,High,Medium
5309480,Camas,WA,-0.0306734978235669,-0.11210928947861831,2010,Low,Low
4110850,Cannon Beach,OR,0.023063754822302454,0.08578566916565122,2010,Medium,Medium
5310635,Cathlamet,WA,0.5696946003184159,1.4405300873655993,2010,Medium,Medium High
4115250,Charleston (Coos Bay),OR,8.324947008497826,0.6201856718798652,2010,High,Medium
5312315,Chinook,WA,1.2463597118240806,6.657461273655157,2010,Medium High,High
613392,Chula Vista,CA,-0.1321444513290444,-0.1222334220846049,2010,Low,Low
617022,Crescent City,CA,5.541886261380188,0.9318339583731883,2010,High,Medium
617946,Dana Point,CA,1.492109245097182,-0.07407718441994643,2010,Medium High,Low
4118850,Depoe Bay,OR,0.6057391395122335,0.600772310765014,2010,Medium,Medium
619262,Dillon Beach,CA,-0.07415800112010852,0.7355586446530538,2010,Low,Medium
622594,Emeryville,CA,-0.1465779004789908,-0.11884157767386085,2010,Low,Low
623042,Eureka,CA,4.073488918595413,0.08660128249064916,2010,High,Medium
5322640,Everett,WA,0.740480923048322,-0.11014928846079206,2010,Medium,Low
624022,Fields Landing,CA,0.16061702912019274,1.2840721094799397,2010,Medium,Medium High
4126050,Florence,OR,0.7842672381124336,0.004302085941830531,2010,Medium,Medium
625058,Fort Bragg,CA,3.9781884652222868,0.6350928009272079,2010,High,Medium
625338,Foster City,CA,-0.1466108540040597,-0.1213287245952913,2010,Low,Low
5325615,Friday Harbor,WA,0.547201819624544,0.22157453989154322,2010,Medium,Medium
4128000,Garibaldi,OR,1.468767292843172,2.219943736706389,2010,Medium High,High
4128450,Gearhart,OR,0.20693260585045703,0.21747257504728992,2010,Medium,Medium
4129900,Gold Beach,OR,0.4376846938366161,0.25183892458384105,2010,Medium,Medium
631414,Guadalupe,CA,-0.1049955828837637,-0.11244382455631906,2010,Low,Low
633364,Hermosa Beach,CA,-0.1467128655540962,-0.12072348760685829,2010,Low,Low
636000,Huntington Beach,CA,0.013047905607176679,-0.12147657651494308,2010,Medium,Low
5333000,Ilwaco,WA,3.5778737106839076,5.028750806047791,2010,High,High
636294,Imperial Beach,CA,-0.10495732295977808,-0.11988446776576724,2010,Low,Low
636616,Inverness,CA,-0.1465005965187915,-0.09765057325029858,2010,Low,Low
638702,Klamath,CA,-0.05028312477838344,0.046584267271843303,2010,Low,Medium
5336780,Laconner,WA,1.499447593328103,2.5483763284846925,2010,Medium High,High
641866,Little River,CA,-0.10504708928524017,0.11138462459768793,2010,Low,Medium
642524,Lompoc,CA,-0.14670477420654507,-0.121664169473482,2010,Low,Low
643000,Long Beach,CA,0.5909991948508164,-0.12078859481970727,2010,Medium,Low
5340070,Long Beach,WA,0.24328711011803095,0.25916914285448883,2010,Medium,Medium
5340245,Longview,WA,0.3896563274778744,-0.10277465190531095,2010,Medium,Low
644000,Los Angeles,CA,13.678843732199038,-0.11678589169992218,2010,High,Low
645246,Malibu,CA,-0.11771120824125005,-0.11651540973678398,2010,Low,Low
5343491,Marietta,WA,-0.13640197623666436,-0.10982181588619049,2010,Low,Low
645806,Marina Del Rey,CA,0.37015214484201153,-0.06734085272230975,2010,Medium,Low
648872,Monterey,CA,2.759688126359687,0.018034392041143613,2010,High,Medium
649362,Morro Bay,CA,2.1426865741829597,0.15658268084963833,2010,High,Medium
649488,Moss Landing,CA,3.212035348857622,24.23621304044776,2010,High,High
5350535,Nahcotta,WA,-0.07408269394695134,-0.03546928300186515,2010,Low,Low
5348015,Naselle,WA,0.1730555019539191,0.6017399360772946,2010,Medium,Medium
650398,National City,CA,-0.10498866868698062,-0.12128923922494306,2010,Low,Low
5348295,Neah Bay,WA,1.871208044160152,3.9069943943224392,2010,High,High
