year,month,time,index,SE,SElo,SEup,metric,timeseries,lat,lon,depth,order
1979,6,1979-06,6.36915089085547,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1979,7,1979-07,5.14000645837432,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1979,8,1979-08,0.528710852585276,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1979,9,1979-09,0.501899437979469,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1979,10,1979-10,0.0209568735105634,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1979,11,1979-11,3.80842628606905,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1979,12,1979-12,0.127792943975904,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,1,1980-01,0,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,2,1980-02,0.0113951240530854,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,3,1980-03,6.61072290909823,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,4,1980-04,4.74563754044364,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,5,1980-05,6.28822054751356,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,6,1980-06,6.42380007115017,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,7,1980-07,5.12677338190631,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,8,1980-08,4.35452343149825,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,9,1980-09,2.99104904915132,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,10,1980-10,1.86265497344083,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,11,1980-11,3.07160279133093,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1980,12,1980-12,0.76992919979532,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,1,1981-01,0.0219962657821707,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,2,1981-02,0.804996944446166,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,3,1981-03,4.36940555707674,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,4,1981-04,6.23828727674294,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,5,1981-05,4.42320106432012,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,6,1981-06,4.99019027834318,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,7,1981-07,4.87852238522813,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,8,1981-08,4.02864041553246,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,9,1981-09,1.59540190412948,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,10,1981-10,2.39866843737568,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,11,1981-11,1.04160640607564,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1981,12,1981-12,1.62463690595611,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,1,1982-01,3.53655661834608,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,2,1982-02,0.968984883008143,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,3,1982-03,2.52250376425331,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,4,1982-04,4.18280751691998,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,5,1982-05,5.5661348502425,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,6,1982-06,1.59675860168781,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,7,1982-07,4.66202937120407,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,8,1982-08,5.07707493010439,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,9,1982-09,3.50382516116172,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,10,1982-10,0.327657727296121,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,11,1982-11,0.0858824692036268,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1982,12,1982-12,0.893148354107844,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,1,1983-01,0.0219962657821707,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,2,1983-02,0.0112273392656669,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,3,1983-03,0.0226258765035819,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,4,1983-04,4.29989378006049,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,5,1983-05,6.08813662419438,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,6,1983-06,5.5320374364076,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,7,1983-07,5.48849267169918,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,8,1983-08,5.10500701834436,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,9,1983-09,4.01008951311968,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,10,1983-10,1.97293265943569,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,11,1983-11,1.28832057830502,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1983,12,1983-12,0.131178723593093,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,1,1984-01,4.32569767070801,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,2,1984-02,3.02302388469756,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,3,1984-03,2.76920597900565,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,4,1984-04,6.81214913762656,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,5,1984-05,5.81192423138027,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,6,1984-06,5.68059235109505,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,7,1984-07,4.06850668433827,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,8,1984-08,4.25089376136729,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,9,1984-09,1.22456355303444,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,10,1984-10,2.76448605862215,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,11,1984-11,3.90011199718523,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1984,12,1984-12,3.38506699274661,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,1,1985-01,1.15048965929704,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,2,1985-02,4.98935664301268,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,3,1985-03,6.58416497846433,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,4,1985-04,5.69254232017778,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,5,1985-05,5.33474462551002,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,6,1985-06,4.16111031022012,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,7,1985-07,4.58828807308756,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
1985,8,1985-08,4.45685177869349,NA,NA,NA,Area (10^6 km^2),Monthly North Pacific High Area,NA,NA,NA,1
