year,month,time,index,SE,SElo,SEup,metric,timeseries,lat,lon,depth,order
2001,11,2001-11,1.89961552625298,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2001,12,2001-12,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,1,2002-01,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,2,2002-02,1.81506255561236,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,3,2002-03,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,4,2002-04,0.688892999722762,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,5,2002-05,0.944405150864268,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,6,2002-06,0.604314345126949,0.0269788635827763,0.577335481544173,0.631293208709725,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,7,2002-07,0.476197598297036,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,8,2002-08,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,9,2002-09,0.829010164601079,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,10,2002-10,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,11,2002-11,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2002,12,2002-12,1.68083471735738,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,1,2003-01,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,2,2003-02,1.56270768153794,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,3,2003-03,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,4,2003-04,1.77807207589186,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,5,2003-05,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,6,2003-06,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,7,2003-07,0.855986503685832,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,8,2003-08,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,9,2003-09,0.633823741354955,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,10,2003-10,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,11,2003-11,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2003,12,2003-12,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,1,2004-01,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,2,2004-02,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,3,2004-03,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,4,2004-04,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,5,2004-05,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,6,2004-06,0.757149105022521,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,7,2004-07,0.583217311895206,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,8,2004-08,0.864276923211871,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,9,2004-09,0.727088534190278,0.142038723445458,0.58504981074482,0.869127257635736,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,10,2004-10,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,11,2004-11,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2004,12,2004-12,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,1,2005-01,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,2,2005-02,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,3,2005-03,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,4,2005-04,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,5,2005-05,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,6,2005-06,1.51659600407346,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,7,2005-07,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,8,2005-08,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,9,2005-09,0.577008136607542,0.0697835613218989,0.507224575285643,0.646791697929441,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,10,2005-10,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,11,2005-11,1.76486799995787,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2005,12,2005-12,1.6745137541386,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,1,2006-01,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,2,2006-02,1.27928229383037,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,3,2006-03,1.69343324367201,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,4,2006-04,1.67774320639179,0.345478510160306,1.33226469623148,2.0232217165521,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,5,2006-05,0.637866202134804,0.0185261715710145,0.61934003056379,0.656392373705819,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,6,2006-06,0.806833392430037,0.272566373466313,0.534267018963724,1.07939976589635,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,7,2006-07,0.683162484279207,0.0893123691072656,0.593850115171942,0.772474853386473,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,8,2006-08,0.612148783892685,0.0697851599686339,0.542363623924051,0.681933943861319,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,9,2006-09,0.584868772435635,0.114480685605215,0.47038808683042,0.69934945804085,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,10,2006-10,0.69968521545338,0.0234420471709286,0.676243168282451,0.723127262624308,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,11,2006-11,1.81771460265805,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2006,12,2006-12,1.75568626853011,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,1,2007-01,1.20415756369292,0.157886383980048,1.04627117971287,1.36204394767296,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,2,2007-02,1.72630662846776,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,3,2007-03,1.44363528658738,0.479092426884961,0.964542859702415,1.92272771347234,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,4,2007-04,1.10030622078023,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,5,2007-05,0.851593418749471,0.335672136981346,0.515921281768126,1.18726555573082,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,6,2007-06,0.646687319337669,0.0544838602707118,0.592203459066957,0.701171179608381,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,7,2007-07,0.622188413135917,0.0491942781068025,0.572994135029114,0.671382691242719,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,8,2007-08,0.609207213860963,0.0895871037625695,0.519620110098394,0.698794317623533,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,9,2007-09,0.653674706255457,0.089718408016009,0.563956298239448,0.743393114271466,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,10,2007-10,1.4202794660106,0.253788062636323,1.16649140337428,1.67406752864692,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,11,2007-11,1.22190669545089,0.634010706652142,0.587895988798744,1.85591740210303,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2007,12,2007-12,1.56006653022068,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,1,2008-01,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,2,2008-02,1.49177520974094,0.254350391678321,1.23742481806261,1.74612560141926,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,3,2008-03,1.55924023374164,0.156975139124895,1.40226509461675,1.71621537286654,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,4,2008-04,0.765644226612334,0.070616434385792,0.695027792226542,0.836260660998127,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,5,2008-05,0.818736574482381,0.225719961722725,0.593016612759655,1.04445653620511,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,6,2008-06,0.653943018651428,0.0311024249720915,0.622840593679336,0.685045443623519,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,7,2008-07,0.743802510187816,0.111747746220874,0.632054763966942,0.855550256408691,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,8,2008-08,0.868049625923861,0.163680870900599,0.704368755023262,1.03173049682446,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,9,2008-09,0.835950042278956,0.155224040894179,0.680726001384777,0.991174083173136,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,10,2008-10,1.13638032684889,0.317073238308236,0.819307088540651,1.45345356515712,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,11,2008-11,1.81360162976587,0.0777441118419738,1.73585751792389,1.89134574160784,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2008,12,2008-12,1.63449435006884,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,1,2009-01,1.59676920078038,0.0911000697894247,1.50566913099096,1.6878692705698,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,2,2009-02,1.46695950139158,0.0104905483008344,1.45646895309074,1.47745004969241,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,3,2009-03,1.69787892187115,0.0236506569304601,1.67422826494069,1.72152957880161,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,4,2009-04,0.742561474233711,0.0557746252299437,0.686786849003768,0.798336099463655,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,5,2009-05,1.07630868746493,0.483697289236637,0.59261139822829,1.56000597670156,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,6,2009-06,0.66212134987153,0.0327590948449533,0.629362255026576,0.694880444716483,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,7,2009-07,0.624188043812779,0.0325575786750857,0.591630465137693,0.656745622487864,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,8,2009-08,0.710091471679488,0.0764726779140027,0.633618793765485,0.786564149593491,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,9,2009-09,0.859919819001868,0.205911239379169,0.654008579622699,1.06583105838104,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,10,2009-10,1.23093398347629,0.66628672381267,0.564647259663624,1.89722070728896,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,11,2009-11,1.78145410317991,0.135501068179281,1.64595303500063,1.91695517135919,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2009,12,2009-12,1.56670027774851,0.0885700180768489,1.47813025967166,1.65527029582535,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,1,2010-01,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,2,2010-02,1.7668405714683,0.0278182521117423,1.73902231935656,1.79465882358004,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,3,2010-03,1.48475176810773,0.0971432075308414,1.38760856057689,1.58189497563857,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,4,2010-04,1.59650349940081,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,5,2010-05,0.959552776068941,0.365755521809639,0.593797254259302,1.32530829787858,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,6,2010-06,1.31542928551357,0.53765577396898,0.777773511544585,1.85308505948254,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,7,2010-07,0.751318695239649,0.0620733712641564,0.689245323975493,0.813392066503805,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,8,2010-08,0.782160918082933,0.063461716200701,0.718699201882232,0.845622634283634,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,9,2010-09,0.827046539122219,0.231282840531746,0.595763698590474,1.05832937965397,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,10,2010-10,0.741911703393252,0.0922285209806551,0.649683182412597,0.834140224373907,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,11,2010-11,1.86507660813709,0.0293002763814878,1.8357763317556,1.89437688451858,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2010,12,2010-12,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2011,1,2011-01,1.68194690695541,0.100293687927532,1.58165321902787,1.78224059488294,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2011,2,2011-02,1.33712697777125,0.51861965646298,0.818507321308269,1.85574663423423,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2011,3,2011-03,NA,NA,NA,NA,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
2011,4,2011-04,1.68849165857617,0.156989590165257,1.53150206841091,1.84548124874143,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.6522112308991,-124.17513256655,40,1
